nSeq	I1	I2	O1	O2	A1	A2	A3	A4	A5	A6
2	0	0	1	0	508	439	0	519	38	6
3	0	0	1	0	515	487	0	273	39	6
4	0	0	1	0	505	508	0	577	39	6
5	0	0	1	0	517	504	0	337	39	6
6	0	0	1	0	514	538	0	801	38	6
7	0	0	1	0	518	508	0	238	38	6
8	0	0	1	0	510	516	0	484	39	6
9	0	0	1	0	515	518	0	237	39	6
10	0	0	1	0	509	511	0	641	38	6
11	0	0	1	0	519	532	0	240	39	6
12	0	0	1	0	514	525	0	501	39	6
13	0	0	1	0	515	540	0	237	39	6
14	0	0	1	0	510	514	0	466	38	6
15	0	0	1	0	515	534	0	211	39	6
0	0	0	1	0	514	531	0	514	39	6
1	0	0	1	0	513	529	0	227	39	6
2	0	0	1	0	500	531	0	696	38	6
3	0	0	1	0	522	532	0	242	39	6
4	0	0	1	0	517	528	0	531	39	6
5	0	0	1	0	518	552	0	185	39	6
6	0	0	1	0	514	553	0	497	38	6
7	0	0	1	0	514	534	0	252	39	6
8	0	0	1	0	508	500	0	433	39	6
9	0	0	1	0	519	503	0	227	39	6
10	0	0	1	0	514	504	0	609	38	6
11	0	0	1	0	513	500	0	213	39	6
12	0	0	1	0	505	497	0	466	39	6
13	0	0	1	0	515	483	0	212	39	6
14	0	0	1	0	510	473	0	532	38	6
15	0	0	1	0	508	503	0	232	39	6
0	0	0	1	0	514	502	0	442	39	6
1	0	0	1	0	515	483	0	222	39	6
2	0	0	1	0	515	499	0	477	38	6
3	0	0	1	0	522	507	0	228	39	6
4	0	0	1	0	507	495	0	405	39	6
5	0	0	1	0	513	513	0	250	39	6
6	0	0	1	0	511	504	0	519	38	6
7	0	0	1	0	518	512	0	286	39	6
8	0	0	1	0	507	488	0	641	39	6
9	0	0	1	0	517	516	0	288	39	6
10	0	0	1	0	509	525	0	697	38	6
11	0	0	1	0	512	526	0	243	39	6
12	0	0	1	0	505	510	0	500	39	6
13	0	0	1	0	508	501	0	242	39	6
14	0	0	1	0	509	491	0	484	38	6
15	0	0	1	0	519	507	0	246	39	6
0	0	0	1	0	509	505	0	527	39	6
1	0	0	1	0	518	511	0	270	39	6
2	0	0	1	0	506	528	0	571	38	6
3	0	0	1	0	521	519	0	252	39	6
4	0	0	1	0	509	523	0	562	39	6
5	0	0	1	0	513	514	0	246	39	6
6	0	0	1	0	508	512	0	801	38	6
7	0	0	1	0	520	514	0	221	39	6
8	0	0	1	0	506	493	0	663	39	6
9	0	0	1	0	515	535	0	187	39	6
10	0	0	1	0	503	537	0	403	38	6
11	0	0	1	0	518	539	0	204	39	6
12	0	0	1	0	505	526	0	527	39	6
13	0	0	1	0	519	502	0	203	39	6
14	0	0	1	0	506	508	0	643	38	6
15	0	0	1	0	518	502	0	194	39	6
0	0	0	1	0	502	489	0	595	39	6
1	0	0	1	0	523	534	0	195	39	6
2	0	0	1	0	506	505	0	551	38	6
3	0	0	1	0	523	500	0	193	39	6
4	0	0	1	0	501	519	0	417	39	6
5	0	0	1	0	516	568	0	202	39	6
6	0	0	1	0	507	588	0	583	38	6
7	0	0	1	0	516	524	0	212	39	6
8	0	0	1	0	508	427	0	803	39	6
9	0	0	1	0	517	489	0	188	39	6
10	0	0	1	0	505	485	0	492	38	6
11	0	0	1	0	514	489	0	194	39	6
12	0	0	1	0	506	519	0	383	39	6
13	0	0	1	0	516	525	0	221	39	6
14	0	0	1	0	510	511	0	482	38	6
15	0	0	1	0	517	518	0	217	39	6
0	0	0	1	0	507	509	0	601	39	6
1	0	0	1	0	518	542	0	228	39	6
2	0	0	1	0	509	512	0	524	38	6
3	0	0	1	0	529	521	0	229	39	6
4	0	0	1	0	509	537	0	610	39	6
5	0	0	1	0	523	523	0	235	39	6
6	0	0	1	0	504	527	0	554	38	6
7	0	0	1	0	521	535	0	233	39	6
8	0	0	1	0	516	528	0	609	39	6
9	0	0	1	0	516	532	0	219	39	6
10	0	0	1	0	510	541	0	510	38	6
11	0	0	1	0	520	527	0	226	39	6
12	0	0	1	0	506	528	0	864	39	6
13	0	0	1	0	521	555	0	221	39	6
14	0	0	1	0	507	535	0	513	38	6
15	0	0	1	0	516	509	0	211	39	6
0	0	0	1	0	514	535	0	476	39	6
1	0	0	1	0	516	502	0	207	39	6
2	0	0	1	0	505	492	0	607	38	6
3	0	0	1	0	523	495	0	210	39	6
4	0	0	1	0	504	482	0	536	39	6
5	0	0	1	0	518	487	0	213	39	6
6	0	0	1	0	510	478	0	577	38	6
7	0	0	1	0	521	513	0	233	39	6
8	0	0	1	0	512	490	0	480	39	6
9	0	0	1	0	515	508	0	230	39	6
10	0	0	1	0	511	505	0	673	38	6
11	0	0	1	0	512	511	0	222	39	6
12	0	0	1	0	510	491	0	619	39	6
13	0	0	1	0	527	497	0	216	39	6
14	0	0	1	0	505	506	0	559	38	6
15	0	0	1	0	518	524	0	229	39	6
0	0	0	1	0	499	508	0	620	39	6
1	0	0	1	0	517	512	0	232	39	6
2	0	0	1	0	512	510	0	692	38	6
3	0	0	1	0	518	514	0	224	39	6
4	0	0	1	0	497	523	0	782	39	6
5	0	0	1	0	527	519	0	199	39	6
6	0	0	1	0	504	521	0	507	38	6
7	0	0	1	0	524	489	0	195	39	6
8	0	0	1	0	504	508	0	466	39	6
9	0	0	1	0	522	519	0	210	39	6
10	0	0	1	0	505	506	0	675	38	6
11	0	0	1	0	516	530	0	215	39	6
12	0	0	1	0	497	517	0	576	39	6
13	0	0	1	0	517	512	0	212	39	6
14	0	0	1	0	510	526	0	583	38	6
15	0	0	1	0	520	515	0	215	39	6
0	0	0	1	0	502	515	0	502	39	6
1	0	0	1	0	524	538	0	225	39	6
2	0	0	1	0	504	508	0	580	38	6
3	0	0	1	0	516	536	0	239	39	6
4	0	0	1	0	502	518	0	646	39	6
5	0	0	1	0	525	514	0	224	39	6
6	0	0	1	0	505	510	0	610	38	6
7	0	0	1	0	524	506	0	225	39	6
8	0	0	1	0	508	505	0	574	39	6
9	0	0	1	0	521	529	0	230	39	6
10	0	0	1	0	506	516	0	577	38	6
11	0	0	1	0	517	504	0	234	39	6
12	0	0	1	0	508	509	0	672	39	6
13	0	0	1	0	518	551	0	237	39	6
14	0	0	1	0	510	589	0	539	38	6
15	0	0	1	0	515	548	0	239	39	6
0	0	0	1	0	509	428	0	487	39	6
1	0	0	1	0	527	460	0	260	39	6
2	0	0	1	0	514	500	0	725	38	6
3	0	0	1	0	513	511	0	266	39	6
4	0	0	1	0	499	516	0	534	39	6
5	0	0	1	0	519	503	0	265	39	6
6	0	0	1	0	508	509	0	454	38	6
7	0	0	1	0	522	512	0	274	39	6
8	0	0	1	0	504	519	0	562	39	6
9	0	0	1	0	513	519	0	288	39	6
10	0	0	1	0	507	520	0	627	38	6
11	0	0	1	0	521	514	0	298	39	6
12	0	0	1	0	505	527	0	657	39	6
13	0	0	1	0	524	540	0	304	39	6
14	0	0	1	0	508	523	0	530	38	6
15	0	0	1	0	520	533	0	292	39	6
0	0	0	1	0	503	513	0	872	39	6
1	0	0	1	0	521	547	0	282	39	6
2	0	0	1	0	500	550	0	662	38	6
3	0	0	1	0	526	527	0	259	39	6
4	0	0	1	0	512	550	0	794	39	6
5	0	0	1	0	523	532	0	251	39	6
6	0	0	1	0	509	528	0	595	38	6
7	0	0	1	0	520	513	0	242	39	6
8	0	0	1	0	512	494	0	612	39	6
9	0	0	1	0	521	513	0	237	39	6
10	0	0	1	0	511	517	0	618	38	6
11	0	0	1	0	519	474	0	240	39	6
12	0	0	1	0	505	500	0	512	39	6
13	0	0	1	0	517	501	0	251	39	6
14	0	0	1	0	507	480	0	657	38	6
15	0	0	1	0	527	504	0	261	39	6
0	0	0	1	0	505	504	0	1018	39	6
1	0	0	1	0	523	500	0	251	39	6
2	0	0	1	0	507	487	0	512	38	6
3	0	0	1	0	524	507	0	195	39	6
4	0	0	1	0	507	504	0	1018	39	6
5	0	0	1	0	519	491	0	209	39	6
6	0	0	1	0	504	504	0	1018	38	6
7	0	0	1	0	525	512	0	172	39	6
8	0	0	1	0	505	517	0	1018	39	6
9	0	0	1	0	518	527	0	29	39	6
10	0	0	1	0	505	511	0	148	38	6
11	0	0	1	0	525	500	0	0	39	6
12	0	0	1	0	510	509	0	212	39	6
13	0	0	1	0	528	514	0	63	39	6
14	0	0	1	0	510	500	0	237	38	6
15	0	0	1	0	517	524	0	128	39	6
0	0	0	1	0	511	517	0	278	39	6
1	0	0	1	0	520	514	0	206	39	6
2	0	0	1	0	502	508	0	359	38	6
3	0	0	1	0	524	505	0	231	39	6
4	0	0	1	0	510	527	0	456	39	6
5	0	0	1	0	521	518	0	271	39	6
6	0	0	1	0	507	492	0	655	38	6
7	0	0	1	0	521	542	0	285	39	6
8	0	0	1	0	502	521	0	839	39	6
9	0	0	1	0	517	513	0	287	39	6
10	0	0	1	0	505	528	0	1018	38	6
11	0	0	1	0	528	485	0	263	39	6
12	0	0	1	0	499	512	0	834	39	6
13	0	0	1	0	520	514	0	200	39	6
14	0	0	1	0	504	503	0	1018	38	6
15	0	0	1	0	520	497	0	166	39	6
0	0	0	1	0	501	519	0	1018	39	6
1	0	0	1	0	521	523	0	139	39	6
2	0	0	1	0	507	588	0	479	38	6
3	0	0	1	0	523	587	0	102	39	6
4	0	0	1	0	505	492	0	414	38	6
5	0	0	1	0	520	435	0	136	39	6
6	0	0	1	0	502	475	0	1018	38	6
7	0	0	1	0	525	502	0	166	39	6
8	0	0	1	0	503	541	0	1018	39	6
9	0	0	1	0	521	519	0	116	39	6
10	0	0	1	0	504	512	0	1018	38	6
11	0	0	1	0	525	529	0	71	39	6
12	0	0	1	0	507	528	0	1018	39	6
13	0	0	1	0	526	511	0	0	39	6
14	0	0	1	0	501	520	0	1018	38	6
15	0	0	1	0	519	566	0	0	39	6
0	0	0	1	0	504	526	0	1018	39	6
1	0	0	1	0	523	533	0	0	39	6
2	0	0	1	0	504	511	0	1018	38	6
3	0	0	1	0	524	508	0	0	39	6
4	0	0	1	0	506	535	0	1018	39	6
5	0	0	1	0	528	550	0	0	38	6
6	0	0	1	0	500	579	0	1018	38	6
7	0	0	1	0	521	528	0	0	38	6
8	0	0	1	0	504	525	0	821	39	6
9	0	0	1	0	519	559	0	0	39	6
10	0	0	1	0	508	519	0	1018	38	6
11	0	0	1	0	520	535	0	0	39	6
12	0	0	1	0	502	518	0	802	39	6
13	0	0	1	0	524	497	0	0	39	6
14	0	0	1	0	503	487	0	1018	38	6
15	0	0	1	0	519	493	0	0	39	6
0	0	0	1	0	513	476	0	826	39	6
1	0	0	1	0	518	483	0	0	39	6
2	0	0	1	0	510	483	0	594	38	6
3	0	0	1	0	517	473	0	0	39	6
4	0	0	1	0	506	466	0	1018	39	6
5	0	0	1	0	523	499	0	0	39	6
6	0	0	1	0	504	483	0	1018	38	6
7	0	0	1	0	515	519	0	0	39	6
8	0	0	1	0	506	524	0	740	39	6
9	0	0	1	0	519	494	0	0	39	6
10	0	0	1	0	508	478	0	459	38	6
11	0	0	1	0	515	514	0	0	39	6
12	0	0	1	0	508	508	0	266	39	6
13	0	0	1	0	516	513	0	0	39	6
14	0	0	1	0	509	516	0	356	38	6
15	0	0	1	0	518	551	0	0	39	6
0	0	0	1	0	504	522	0	463	39	6
1	0	0	1	0	516	510	0	0	39	6
2	0	0	1	0	508	510	0	376	38	6
3	0	0	1	0	518	524	0	0	39	6
4	0	0	1	0	504	518	0	518	39	6
5	0	0	1	0	520	515	0	58	39	6
6	0	0	1	0	503	522	0	420	38	6
7	0	0	1	0	521	518	0	108	39	6
8	0	0	1	0	503	514	0	537	39	6
9	0	0	1	0	519	515	0	167	39	6
10	0	0	1	0	511	518	0	506	38	6
11	0	0	1	0	524	507	0	214	39	6
12	0	0	1	0	504	495	0	501	39	6
13	0	0	1	0	524	500	0	253	39	6
14	0	0	1	0	514	518	0	779	38	6
15	0	0	1	0	519	529	0	294	39	6
0	0	0	1	0	517	503	0	769	39	6
1	0	0	1	0	515	501	0	304	39	6
2	0	0	1	0	510	487	0	670	38	6
3	0	0	1	0	520	503	0	320	39	6
4	0	0	1	0	508	599	0	888	39	6
5	0	0	1	0	515	594	0	323	39	6
6	0	0	1	0	510	460	0	732	38	6
7	0	0	1	0	516	443	0	325	39	5
8	0	0	1	0	505	486	0	671	39	6
9	0	0	1	0	520	514	0	331	39	6
10	0	0	1	0	510	504	0	810	38	6
11	0	0	1	0	522	499	0	351	39	6
12	0	0	1	0	508	522	0	715	39	6
13	0	0	1	0	524	535	0	358	39	6
14	0	0	1	0	510	518	0	928	38	6
15	0	0	1	0	519	542	0	355	39	6
0	0	0	1	0	508	514	0	581	39	6
1	0	0	1	0	526	516	0	336	39	6
2	0	0	1	0	512	526	0	767	38	6
3	0	0	1	0	519	520	0	363	39	6
4	0	0	1	0	513	513	0	790	39	5
5	0	0	1	0	518	528	0	366	39	6
6	0	0	1	0	511	533	0	685	38	6
7	0	0	1	0	523	524	0	359	39	5
8	0	0	1	0	511	534	0	575	39	5
9	0	0	1	0	516	559	0	372	39	6
10	0	0	1	0	509	547	0	683	38	5
11	0	0	1	0	509	540	0	398	39	6
12	0	0	1	0	507	520	0	882	39	6
13	0	0	1	0	517	542	0	395	39	6
14	0	0	1	0	505	489	0	526	38	6
15	0	0	1	0	519	497	0	380	39	6
0	0	0	1	0	511	465	0	673	39	5
1	0	0	1	0	516	497	0	400	39	6
2	0	0	1	0	512	489	0	657	38	6
3	0	0	1	0	521	478	0	403	39	6
4	0	0	1	0	509	493	0	829	39	6
5	0	0	1	0	514	492	0	410	39	6
6	0	0	1	0	504	504	0	686	38	6
7	0	0	1	0	513	481	0	405	39	6
8	0	0	1	0	511	485	0	626	39	6
9	0	0	1	0	513	508	0	404	39	6
10	0	0	1	0	508	510	0	639	38	6
11	0	0	1	0	515	512	0	404	39	6
12	0	0	1	0	508	502	0	717	39	6
13	0	0	1	0	524	493	0	409	39	6
14	0	0	1	0	512	509	0	1018	38	6
15	0	0	1	0	520	512	0	417	39	6
0	0	0	1	0	508	499	0	692	39	6
1	0	0	1	0	519	507	0	383	39	6
2	0	0	1	0	514	524	0	647	38	6
3	0	0	1	0	519	503	0	376	39	6
4	0	0	1	0	512	527	0	623	39	6
5	0	0	1	0	516	504	0	378	39	6
6	0	0	1	0	507	494	0	631	38	6
7	0	0	1	0	517	510	0	390	39	6
8	0	0	1	0	504	495	0	687	39	6
9	0	0	1	0	514	541	0	396	39	6
10	0	0	1	0	515	528	0	725	38	6
11	0	0	1	0	515	515	0	392	39	6
12	0	0	1	0	518	541	0	656	39	6
13	0	0	1	0	520	531	0	390	39	6
14	0	0	1	0	507	496	0	870	38	6
15	0	0	1	0	521	506	0	394	39	6
0	0	0	1	0	507	510	0	688	39	6
1	0	0	1	0	515	516	0	384	39	6
2	0	0	1	0	505	498	0	803	38	6
3	0	0	1	0	516	512	0	377	39	6
4	0	0	1	0	517	489	0	798	39	6
5	0	0	1	0	517	534	0	369	39	6
6	0	0	1	0	510	580	0	690	38	6
7	0	0	1	0	516	600	0	350	39	6
8	0	0	1	0	512	466	0	764	39	6
9	0	0	1	0	522	432	0	365	39	6
10	0	0	1	0	511	491	0	606	38	6
11	0	0	1	0	511	501	0	354	39	6
12	0	0	1	0	511	523	0	615	39	6
13	0	0	1	0	518	514	0	366	39	6
14	0	0	1	0	507	505	0	636	38	6
15	0	0	1	0	514	524	0	368	39	6
0	0	0	1	0	511	496	0	952	39	6
1	0	0	1	0	526	543	0	377	39	6
2	0	0	1	0	511	517	0	856	38	6
3	0	0	1	0	515	528	0	355	39	6
4	0	0	1	0	509	509	0	871	39	6
5	0	0	1	0	520	535	0	337	39	6
6	0	0	1	0	510	522	0	679	38	6
7	0	0	1	0	517	535	0	317	39	6
8	0	0	1	0	504	547	0	718	39	6
9	0	0	1	0	523	539	0	322	39	6
10	0	0	1	0	511	522	0	937	38	6
11	0	0	1	0	523	536	0	332	39	6
12	0	0	1	0	507	554	0	864	39	6
13	0	0	1	0	517	538	0	316	39	6
14	0	0	1	0	502	528	0	784	38	6
15	0	0	1	0	516	544	0	300	39	6
0	0	0	1	0	504	503	0	855	39	6
1	0	0	1	0	519	506	0	297	39	6
2	0	0	1	0	506	477	0	1018	38	6
3	0	0	1	0	523	485	0	292	39	6
4	0	0	1	0	499	496	0	1018	39	6
5	0	0	1	0	524	496	0	283	39	6
6	0	0	1	0	504	482	0	865	38	6
7	0	0	1	0	519	490	0	238	39	6
8	0	0	1	0	503	498	0	1018	39	6
9	0	0	1	0	517	507	0	262	39	6
10	0	0	1	0	511	491	0	1018	38	6
11	0	0	1	0	519	496	0	220	39	6
12	0	0	1	0	507	495	0	1018	39	6
13	0	0	1	0	523	506	0	161	39	6
14	0	0	1	0	505	507	0	1018	38	6
15	0	0	1	0	520	508	0	121	39	6
0	0	0	1	0	509	560	0	540	39	6
1	0	0	1	0	523	514	0	96	39	6
2	0	0	1	0	504	508	0	660	38	6
3	0	0	1	0	518	513	0	131	39	6
4	0	0	1	0	514	505	0	1018	39	6
5	0	0	1	0	518	509	0	181	39	6
6	0	0	1	0	509	510	0	1018	38	6
7	0	0	1	0	523	529	0	147	39	6
8	0	0	1	0	512	514	0	1018	39	6
9	0	0	1	0	515	532	0	121	39	6
10	0	0	1	0	512	515	0	1018	38	6
11	0	0	1	0	517	498	0	131	39	6
12	0	0	1	0	506	515	0	1018	39	6
13	0	0	1	0	515	509	0	126	39	6
14	0	0	1	0	510	540	0	1018	38	6
15	0	0	1	0	514	496	0	99	39	6
0	0	0	1	0	505	526	0	926	39	6
1	0	0	1	0	515	520	0	93	39	6
2	0	0	1	0	508	521	0	1018	38	6
3	0	0	1	0	516	511	0	146	39	6
4	0	0	1	0	504	520	0	835	39	6
5	0	0	1	0	515	509	0	35	39	6
6	0	0	1	0	511	496	0	1018	38	6
7	0	0	1	0	512	536	0	70	39	6
8	0	0	1	0	507	481	0	1018	39	6
9	0	0	1	0	515	491	0	91	39	6
10	0	0	1	0	509	517	0	1018	38	6
11	0	0	1	0	519	505	0	96	39	6
12	0	0	1	0	509	517	0	1018	39	6
13	0	0	1	0	515	561	0	20	39	6
14	0	0	1	0	514	597	0	1018	38	6
15	0	0	1	0	519	512	0	107	39	6
0	0	0	1	0	499	421	0	1018	39	6
1	0	0	1	0	519	481	0	0	39	6
2	0	0	1	0	513	492	0	1018	38	6
3	0	0	1	0	513	527	0	0	39	6
4	0	0	1	0	508	532	0	1018	39	6
5	0	0	1	0	520	527	0	0	39	6
6	0	0	1	0	508	501	0	1018	38	6
7	0	0	1	0	513	527	0	0	39	6
8	0	0	1	0	508	505	0	1018	39	6
9	0	0	1	0	516	516	0	0	39	6
10	0	0	1	0	504	528	0	1018	38	6
11	0	0	1	0	514	519	0	0	39	6
12	0	0	1	0	508	522	0	1018	39	6
13	0	0	1	0	517	521	0	0	39	6
14	0	0	1	0	515	536	0	1018	38	6
15	0	0	1	0	521	536	0	0	39	6
0	0	0	1	0	504	534	0	1018	39	6
1	0	0	1	0	526	539	0	0	39	6
2	0	0	1	0	504	576	0	1018	38	6
3	0	0	1	0	524	511	0	0	39	6
4	0	0	1	0	507	527	0	1018	39	6
5	0	0	1	0	519	545	0	0	39	6
6	0	0	1	0	503	530	0	1018	38	6
7	0	0	1	0	518	521	0	0	39	6
8	0	0	1	0	512	521	0	1018	39	6
9	0	0	1	0	517	491	0	14	39	6
10	0	0	1	0	510	470	0	1018	38	6
11	0	0	1	0	525	493	0	0	38	6
12	0	0	1	0	510	478	0	976	39	6
13	0	0	1	0	518	516	0	0	39	6
14	0	0	1	0	504	503	0	1018	38	6
15	0	0	1	0	518	491	0	0	39	6
0	0	0	1	0	509	498	0	1018	39	6
1	0	0	1	0	525	498	0	0	39	6
2	0	0	1	0	508	509	0	1018	38	6
3	0	0	1	0	518	500	0	0	39	6
4	0	0	1	0	509	499	0	1018	39	6
5	0	0	1	0	518	509	0	23	39	6
6	0	0	1	0	509	510	0	1018	38	6
7	0	0	1	0	521	503	0	0	39	6
8	0	0	1	0	505	505	0	1018	39	6
9	0	0	1	0	520	515	0	0	39	6
10	0	0	1	0	509	506	0	1018	38	6
11	0	0	1	0	524	527	0	0	38	6
12	0	0	1	0	505	541	0	1018	39	6
13	0	0	1	0	525	507	0	0	39	6
14	0	0	1	0	501	502	0	1018	38	6
15	0	0	1	0	516	513	0	0	39	6
0	0	0	1	0	508	504	0	1018	39	6
1	0	0	1	0	521	545	0	0	39	6
2	0	0	1	0	505	508	0	1018	38	6
3	0	0	1	0	520	513	0	0	39	6
4	0	0	1	0	512	512	0	1018	39	6
5	0	0	1	0	527	515	0	0	39	6
6	0	0	1	0	506	523	0	1018	38	6
7	0	0	1	0	516	529	0	47	39	6
8	0	0	1	0	509	499	0	1018	39	6
9	0	0	1	0	520	542	0	0	39	6
10	0	0	1	0	508	531	0	979	38	6
11	0	0	1	0	524	514	0	0	39	6
12	0	0	1	0	510	510	0	1018	39	6
13	0	0	1	0	523	499	0	0	39	6
14	0	0	1	0	511	521	0	1018	38	6
15	0	0	1	0	518	511	0	0	39	6
0	0	0	1	0	499	514	0	1018	39	6
1	0	0	1	0	521	511	0	0	39	6
2	0	0	1	0	508	508	0	1018	38	6
3	0	0	1	0	515	535	0	0	39	6
4	0	0	1	0	515	595	0	1018	39	6
5	0	0	1	0	515	553	0	0	39	6
6	0	0	1	0	509	451	0	865	38	6
7	0	0	1	0	513	473	0	0	38	6
8	0	0	1	0	509	501	0	1018	39	6
9	0	0	1	0	509	511	0	14	39	6
10	0	0	1	0	511	515	0	1018	38	6
11	0	0	1	0	515	514	0	66	39	6
12	0	0	1	0	508	508	0	1018	39	6
13	0	0	1	0	522	539	0	0	39	6
14	0	0	1	0	509	509	0	1018	38	6
15	0	0	1	0	515	510	0	0	39	6
0	0	0	1	0	507	540	0	1018	39	6
1	0	0	1	0	520	509	0	0	39	6
2	0	0	1	0	506	496	0	1018	38	6
3	0	0	1	0	520	548	0	0	39	6
4	0	0	1	0	499	518	0	1018	39	6
5	0	0	1	0	523	536	0	0	39	6
6	0	0	1	0	513	532	0	1018	38	6
7	0	0	1	0	514	550	0	0	39	6
8	0	0	1	0	507	526	0	1018	39	6
9	0	0	1	0	519	536	0	0	39	6
10	0	0	1	0	514	550	0	1018	38	6
11	0	0	1	0	512	551	0	0	38	6
12	0	0	1	0	505	532	0	1018	39	6
13	0	0	1	0	515	499	0	0	39	6
14	0	0	1	0	505	507	0	1018	38	6
15	0	0	1	0	518	479	0	0	38	6
0	0	0	1	0	511	507	0	1018	39	6
1	0	0	1	0	516	497	0	0	39	6
2	0	0	1	0	510	497	0	1018	38	6
3	0	0	1	0	513	484	0	0	39	6
4	0	0	1	0	502	493	0	964	39	6
5	0	0	1	0	517	506	0	0	39	6
6	0	0	1	0	508	479	0	1018	38	6
7	0	0	1	0	529	499	0	0	39	6
8	0	0	1	0	517	516	0	1018	39	6
9	0	0	1	0	517	494	0	39	39	6
10	0	0	1	0	508	507	0	1018	38	6
11	0	0	1	0	522	502	0	0	39	6
12	0	0	1	0	510	515	0	1018	39	6
13	0	0	1	0	521	513	0	46	39	6
14	0	0	1	0	508	505	0	1018	38	6
15	0	0	1	0	516	512	0	101	38	6
0	0	0	1	0	506	492	0	1018	39	6
1	0	0	1	0	515	511	0	22	39	6
2	0	0	1	0	517	515	0	1018	38	6
3	0	0	1	0	519	534	0	0	39	6
4	0	0	1	0	505	527	0	1018	39	6
5	0	0	1	0	511	504	0	128	39	6
6	0	0	1	0	515	525	0	1018	38	6
7	0	0	1	0	509	509	0	0	39	6
8	0	0	1	0	511	510	0	1018	39	6
9	0	0	1	0	520	503	0	0	39	6
10	0	0	1	0	511	511	0	1018	38	6
11	0	0	1	0	519	517	0	98	39	6
12	0	0	1	0	512	519	0	1018	39	6
13	0	0	1	0	520	527	0	119	39	6
14	0	0	1	0	508	507	0	1011	38	6
15	0	0	1	0	521	519	0	0	39	6
0	0	0	1	0	501	505	0	1018	39	6
1	0	0	1	0	522	516	0	2	39	6
2	0	0	1	0	508	519	0	775	38	6
3	0	0	1	0	521	515	0	12	39	6
4	0	0	1	0	512	509	0	1018	39	6
5	0	0	1	0	519	532	0	125	39	6
6	0	0	1	0	516	520	0	1018	38	6
7	0	0	1	0	514	506	0	105	39	6
8	0	0	1	0	509	526	0	1018	39	6
9	0	0	1	0	513	523	0	105	39	6
10	0	0	1	0	503	524	0	1018	38	6
11	0	0	1	0	521	532	0	176	39	6
12	0	0	1	0	503	527	0	1018	39	6
13	0	0	1	0	526	514	0	132	39	6
14	0	0	1	0	499	489	0	940	38	6
15	0	0	1	0	524	507	0	76	39	6
0	0	0	1	0	504	512	0	1018	39	6
1	0	0	1	0	516	520	0	278	39	6
2	0	0	1	0	511	510	0	1017	38	6
3	0	0	1	0	511	497	0	62	39	6
4	0	0	1	0	508	509	0	1018	39	6
5	0	0	1	0	521	584	0	134	39	6
6	0	0	1	0	505	591	0	1018	38	6
7	0	0	1	0	516	524	0	152	39	6
8	0	0	1	0	510	432	0	1018	39	6
9	0	0	1	0	516	492	0	115	39	6
10	0	0	1	0	508	495	0	987	38	6
11	0	0	1	0	524	509	0	103	39	6
12	0	0	1	0	511	513	0	1018	39	6
13	0	0	1	0	520	521	0	419	39	6
14	0	0	1	0	508	487	0	1018	38	6
15	0	0	1	0	516	513	0	276	39	6
0	0	0	1	0	511	514	0	1018	39	6
1	0	0	1	0	518	513	0	14	39	6
2	0	0	1	0	508	529	0	1018	38	6
3	0	0	1	0	511	513	0	42	39	6
4	0	0	1	0	506	521	0	1018	39	6
5	0	0	1	0	518	527	0	69	39	6
6	0	0	1	0	512	523	0	1018	38	6
7	0	0	1	0	518	512	0	19	39	6
8	0	0	1	0	502	540	0	1017	39	6
9	0	0	1	0	526	539	0	0	39	6
10	0	0	1	0	508	532	0	1018	38	6
11	0	0	1	0	526	530	0	19	39	6
12	0	0	1	0	506	549	0	916	39	6
13	0	0	1	0	517	552	0	0	39	6
14	0	0	1	0	506	528	0	1017	38	6
15	0	0	1	0	513	512	0	34	39	6
0	0	0	1	0	513	506	0	890	39	6
1	0	0	1	0	513	485	0	10	39	6
2	0	0	1	0	508	496	0	1018	38	6
3	0	0	1	0	522	470	0	211	39	6
4	0	0	1	0	505	504	0	1018	39	6
5	0	0	1	0	518	476	0	189	39	6
6	0	0	1	0	509	495	0	1018	38	6
7	0	0	1	0	524	495	0	19	39	6
8	0	0	1	0	515	494	0	1018	39	6
9	0	0	1	0	512	491	0	133	39	6
10	0	0	1	0	509	497	0	1018	38	6
11	0	0	1	0	523	491	0	156	39	6
12	0	0	1	0	506	504	0	1012	39	6
13	0	0	1	0	520	528	0	0	39	6
14	0	0	1	0	511	507	0	1018	38	6
15	0	0	1	0	522	495	0	0	39	6
0	0	0	1	0	500	516	0	1018	39	6
1	0	0	1	0	516	507	0	0	39	6
2	0	0	1	0	508	515	0	1018	38	6
3	0	0	1	0	515	501	0	41	39	6
4	0	0	1	0	504	521	0	1018	39	6
5	0	0	1	0	512	511	0	11	39	6
6	0	0	1	0	506	512	0	1018	38	6
7	0	0	1	0	524	529	0	187	39	6
8	0	0	1	0	508	521	0	1018	39	6
9	0	0	1	0	520	526	0	121	39	6
10	0	0	1	0	508	484	0	1018	38	6
11	0	0	1	0	521	534	0	5	39	6
12	0	0	1	0	508	506	0	1018	39	6
13	0	0	1	0	512	536	0	19	39	6
14	0	0	1	0	504	497	0	1018	38	6
15	0	0	1	0	512	515	0	48	39	6
0	0	0	1	0	507	525	0	1018	39	6
1	0	0	1	0	517	504	0	0	39	6
2	0	0	1	0	507	518	0	1017	38	6
3	0	0	1	0	515	521	0	61	39	6
4	0	0	1	0	504	492	0	1018	39	6
5	0	0	1	0	523	494	0	60	39	6
