nSeq	I1	I2	O1	O2	A1	A2	A3	A4	A5	A6
3	0	0	1	0	518	487	0	511	38	0
4	0	0	1	0	512	538	0	512	38	0
5	0	0	1	0	516	534	0	516	38	0
6	0	0	1	0	510	516	0	511	38	0
7	0	0	1	0	511	528	0	516	38	0
8	0	0	1	0	513	502	0	513	38	0
9	0	0	1	0	523	516	0	514	38	0
10	0	0	1	0	511	494	0	507	38	0
11	0	0	1	0	515	489	0	517	38	0
12	0	0	1	0	515	511	0	512	38	0
13	0	0	1	0	517	492	0	515	38	0
14	0	0	1	0	515	524	0	515	38	0
15	0	0	1	0	519	528	0	516	38	0
0	0	0	1	0	521	479	0	524	38	0
1	0	0	1	0	518	486	0	515	38	0
2	0	0	1	0	514	444	0	516	38	0
3	0	0	1	0	514	548	0	512	38	0
4	0	0	1	0	512	783	0	511	38	0
5	0	0	1	0	513	820	0	506	39	0
6	0	0	1	0	511	530	0	519	38	0
7	0	0	1	0	515	366	0	518	38	0
8	0	0	1	0	520	422	0	512	38	0
9	0	0	1	0	518	476	0	513	38	0
10	0	0	1	0	511	491	0	513	38	0
11	0	0	1	0	508	487	0	512	38	0
12	0	0	1	0	518	513	0	514	38	0
13	0	0	1	0	512	500	0	512	38	0
14	0	0	1	0	513	549	0	508	38	0
15	0	0	1	0	516	496	0	520	38	0
0	0	0	1	0	524	469	0	515	38	0
1	0	0	1	0	515	483	0	515	38	0
2	0	0	1	0	518	527	0	515	38	0
3	0	0	1	0	518	523	0	516	38	0
4	0	0	1	0	513	580	0	513	38	0
5	0	0	1	0	514	533	0	515	38	0
6	0	0	1	0	515	526	0	517	38	0
7	0	0	1	0	511	538	0	512	38	0
8	0	0	1	0	516	558	0	513	38	0
9	0	0	1	0	510	548	0	514	38	0
10	0	0	1	0	509	578	0	515	38	0
11	0	0	1	0	518	563	0	517	38	0
12	0	0	1	0	511	584	0	529	38	0
13	0	0	1	0	515	545	0	517	38	0
14	0	0	1	0	510	532	0	512	38	0
15	0	0	1	0	515	502	0	516	38	0
0	0	0	1	0	514	467	0	510	38	0
1	0	0	1	0	521	453	0	513	38	0
2	0	0	1	0	516	467	0	511	38	0
3	0	0	1	0	514	442	0	509	38	0
4	0	0	1	0	509	423	0	516	38	0
5	0	0	1	0	511	417	0	511	38	0
6	0	0	1	0	517	465	0	518	38	0
7	0	0	1	0	518	451	0	514	38	0
8	0	0	1	0	512	454	0	515	38	0
9	0	0	1	0	510	488	0	512	38	0
10	0	0	1	0	511	466	0	512	38	0
11	0	0	1	0	515	495	0	514	38	0
12	0	0	1	0	513	509	0	514	38	0
13	0	0	1	0	517	468	0	516	38	0
14	0	0	1	0	511	492	0	510	38	0
15	0	0	1	0	518	502	0	510	38	0
0	0	0	1	0	509	515	0	511	38	0
1	0	0	1	0	515	529	0	510	38	0
2	0	0	1	0	519	497	0	515	38	0
3	0	0	1	0	521	517	0	513	38	0
4	0	0	1	0	516	508	0	512	38	0
5	0	0	1	0	516	512	0	513	38	0
6	0	0	1	0	510	502	0	509	38	0
7	0	0	1	0	515	536	0	511	38	0
8	0	0	1	0	516	518	0	518	38	0
9	0	0	1	0	517	518	0	516	38	0
10	0	0	1	0	520	510	0	508	38	0
11	0	0	1	0	508	526	0	514	38	0
12	0	0	1	0	511	548	0	514	38	0
13	0	0	1	0	518	489	0	515	38	0
14	0	0	1	0	519	526	0	516	38	0
15	0	0	1	0	515	533	0	510	38	0
0	0	0	1	0	518	527	0	512	38	0
1	0	0	1	0	520	481	0	510	38	0
2	0	0	1	0	512	510	0	512	38	0
3	0	0	1	0	511	683	0	512	38	0
4	0	0	1	0	520	863	0	516	38	0
5	0	0	1	0	514	642	0	511	38	0
6	0	0	1	0	516	408	0	508	38	0
7	0	0	1	0	518	412	0	519	38	0
8	0	0	1	0	518	487	0	507	38	0
9	0	0	1	0	519	500	0	509	38	0
10	0	0	1	0	508	479	0	513	38	0
11	0	0	1	0	519	519	0	507	39	0
12	0	0	1	0	519	481	0	508	38	0
13	0	0	1	0	515	544	0	514	39	0
14	0	0	1	0	520	517	0	521	38	0
15	0	0	1	0	510	498	0	520	38	0
0	0	0	1	0	506	536	0	513	38	0
1	0	0	1	0	505	548	0	512	38	0
2	0	0	1	0	516	495	0	512	38	0
3	0	0	1	0	515	532	0	510	38	0
4	0	0	1	0	515	556	0	520	38	0
5	0	0	1	0	514	567	0	514	38	0
6	0	0	1	0	514	563	0	511	38	0
7	0	0	1	0	510	590	0	514	38	0
8	0	0	1	0	520	595	0	513	38	0
9	0	0	1	0	516	544	0	509	38	0
10	0	0	1	0	516	600	0	517	38	0
11	0	0	1	0	512	561	0	510	38	0
12	0	0	1	0	512	574	0	513	38	0
13	0	0	1	0	510	547	0	508	38	0
14	0	0	1	0	515	524	0	515	38	0
15	0	0	1	0	511	488	0	515	38	0
0	0	0	1	0	511	504	0	511	38	0
1	0	0	1	0	514	472	0	518	38	0
2	0	0	1	0	515	490	0	517	39	0
3	0	0	1	0	516	421	0	528	39	0
4	0	0	1	0	518	460	0	513	38	0
5	0	0	1	0	517	448	0	511	38	0
6	0	0	1	0	515	487	0	510	38	0
7	0	0	1	0	516	462	0	513	38	0
8	0	0	1	0	519	479	0	510	38	0
9	0	0	1	0	523	485	0	512	38	0
10	0	0	1	0	522	530	0	516	38	0
11	0	0	1	0	518	457	0	521	38	0
12	0	0	1	0	506	485	0	517	38	0
13	0	0	1	0	520	533	0	514	38	0
14	0	0	1	0	508	506	0	510	39	0
15	0	0	1	0	513	488	0	513	39	0
0	0	0	1	0	512	497	0	516	38	0
1	0	0	1	0	512	530	0	509	38	0
2	0	0	1	0	517	508	0	511	38	0
3	0	0	1	0	514	498	0	517	38	0
4	0	0	1	0	516	541	0	503	38	0
5	0	0	1	0	521	508	0	508	38	0
6	0	0	1	0	517	567	0	516	38	0
7	0	0	1	0	515	513	0	508	38	0
8	0	0	1	0	513	508	0	505	38	0
9	0	0	1	0	517	512	0	513	39	0
10	0	0	1	0	511	517	0	512	38	0
11	0	0	1	0	515	518	0	516	38	0
12	0	0	1	0	510	542	0	513	38	0
13	0	0	1	0	519	499	0	516	38	0
14	0	0	1	0	520	542	0	510	38	0
15	0	0	1	0	519	508	0	516	38	0
0	0	0	1	0	511	467	0	515	38	0
1	0	0	1	0	517	599	0	515	38	0
2	0	0	1	0	518	831	0	514	38	0
3	0	0	1	0	515	764	0	510	38	0
4	0	0	1	0	515	496	0	516	38	0
5	0	0	1	0	509	412	0	516	38	0
6	0	0	1	0	510	436	0	516	38	0
7	0	0	1	0	521	481	0	516	38	0
8	0	0	1	0	515	494	0	507	38	0
9	0	0	1	0	518	465	0	515	38	0
10	0	0	1	0	511	539	0	519	38	0
11	0	0	1	0	511	493	0	511	38	0
12	0	0	1	0	519	511	0	509	38	0
13	0	0	1	0	512	521	0	507	38	0
14	0	0	1	0	514	521	0	513	38	0
15	0	0	1	0	518	475	0	511	38	0
0	0	0	1	0	519	561	0	516	38	0
1	0	0	1	0	520	531	0	516	38	0
2	0	0	1	0	515	573	0	515	38	0
3	0	0	1	0	521	531	0	517	38	0
4	0	0	1	0	513	544	0	514	38	0
5	0	0	1	0	515	535	0	517	38	0
6	0	0	1	0	510	575	0	520	38	0
7	0	0	1	0	523	564	0	514	38	0
8	0	0	1	0	514	592	0	515	38	0
9	0	0	1	0	513	557	0	517	38	0
10	0	0	1	0	514	604	0	515	38	0
11	0	0	1	0	518	551	0	508	38	0
12	0	0	1	0	516	527	0	514	38	0
13	0	0	1	0	511	499	0	512	38	0
14	0	0	1	0	516	468	0	516	38	0
15	0	0	1	0	515	478	0	515	38	0
0	0	0	1	0	514	459	0	516	38	0
1	0	0	1	0	516	431	0	511	38	0
2	0	0	1	0	510	485	0	519	38	0
3	0	0	1	0	516	459	0	515	38	0
4	0	0	1	0	515	452	0	518	38	0
5	0	0	1	0	518	469	0	517	38	0
6	0	0	1	0	518	482	0	509	38	0
7	0	0	1	0	519	481	0	515	38	0
8	0	0	1	0	518	480	0	524	38	0
9	0	0	1	0	518	515	0	508	38	0
10	0	0	1	0	515	497	0	511	38	0
11	0	0	1	0	522	520	0	512	38	0
12	0	0	1	0	512	522	0	517	38	0
13	0	0	1	0	518	507	0	513	38	0
14	0	0	1	0	516	510	0	517	38	0
15	0	0	1	0	515	519	0	517	38	0
0	0	0	1	0	515	519	0	514	38	0
1	0	0	1	0	519	500	0	513	38	0
2	0	0	1	0	517	530	0	510	38	0
3	0	0	1	0	511	516	0	513	38	0
4	0	0	1	0	515	510	0	509	38	0
5	0	0	1	0	520	523	0	518	38	0
6	0	0	1	0	512	515	0	512	38	0
7	0	0	1	0	514	525	0	513	38	0
8	0	0	1	0	518	535	0	521	38	0
9	0	0	1	0	513	536	0	509	38	0
10	0	0	1	0	524	538	0	514	38	0
11	0	0	1	0	519	496	0	515	38	0
12	0	0	1	0	524	465	0	517	38	0
13	0	0	1	0	511	499	0	511	38	0
14	0	0	1	0	512	684	0	517	38	0
15	0	0	1	0	516	872	0	516	39	0
0	0	0	1	0	518	694	0	512	38	0
1	0	0	1	0	519	400	0	515	39	0
2	0	0	1	0	514	438	0	513	38	0
3	0	0	1	0	513	496	0	513	39	0
4	0	0	1	0	519	480	0	515	38	0
5	0	0	1	0	513	458	0	510	38	0
6	0	0	1	0	513	492	0	508	38	0
7	0	0	1	0	520	486	0	512	38	0
8	0	0	1	0	509	509	0	515	38	0
9	0	0	1	0	519	516	0	512	38	0
10	0	0	1	0	509	496	0	508	38	0
11	0	0	1	0	512	517	0	512	38	0
12	0	0	1	0	516	522	0	504	38	0
13	0	0	1	0	514	505	0	508	38	0
14	0	0	1	0	519	545	0	518	38	0
15	0	0	1	0	517	537	0	511	38	0
0	0	0	1	0	511	533	0	507	38	0
1	0	0	1	0	519	568	0	503	38	0
2	0	0	1	0	515	559	0	511	38	0
3	0	0	1	0	512	577	0	508	38	0
4	0	0	1	0	524	595	0	513	38	0
5	0	0	1	0	518	575	0	512	39	0
6	0	0	1	0	520	568	0	517	39	0
7	0	0	1	0	508	537	0	513	38	0
8	0	0	1	0	513	541	0	506	38	0
9	0	0	1	0	517	496	0	507	38	0
10	0	0	1	0	517	490	0	512	38	0
11	0	0	1	0	512	459	0	507	38	0
12	0	0	1	0	508	471	0	515	38	0
13	0	0	1	0	518	449	0	510	38	0
14	0	0	1	0	513	457	0	513	38	0
15	0	0	1	0	515	408	0	514	38	0
0	0	0	1	0	515	459	0	507	38	0
1	0	0	1	0	510	453	0	511	38	0
2	0	0	1	0	514	462	0	518	38	0
3	0	0	1	0	515	472	0	512	38	0
4	0	0	1	0	518	476	0	509	38	0
5	0	0	1	0	518	479	0	506	38	0
6	0	0	1	0	518	479	0	511	38	0
7	0	0	1	0	514	485	0	513	38	0
8	0	0	1	0	507	493	0	511	38	0
9	0	0	1	0	516	495	0	509	38	0
10	0	0	1	0	509	498	0	511	38	0
11	0	0	1	0	517	517	0	511	38	0
12	0	0	1	0	510	504	0	511	38	0
13	0	0	1	0	507	500	0	512	38	0
14	0	0	1	0	515	495	0	519	38	0
15	0	0	1	0	515	508	0	515	38	0
0	0	0	1	0	510	502	0	518	38	0
1	0	0	1	0	513	523	0	521	38	0
2	0	0	1	0	519	523	0	518	38	0
3	0	0	1	0	516	506	0	527	38	0
4	0	0	1	0	517	513	0	514	38	0
5	0	0	1	0	511	497	0	518	39	0
6	0	0	1	0	513	512	0	516	38	0
7	0	0	1	0	516	494	0	515	38	0
8	0	0	1	0	514	510	0	511	38	0
9	0	0	1	0	520	499	0	513	38	0
10	0	0	1	0	507	506	0	512	38	0
11	0	0	1	0	521	459	0	519	38	0
12	0	0	1	0	515	588	0	521	38	0
13	0	0	1	0	513	777	0	515	38	0
14	0	0	1	0	509	844	0	520	38	0
15	0	0	1	0	515	468	0	518	38	0
0	0	0	1	0	516	396	0	521	38	0
1	0	0	1	0	513	427	0	513	38	0
2	0	0	1	0	521	490	0	518	38	0
3	0	0	1	0	513	479	0	515	38	0
4	0	0	1	0	525	492	0	526	38	0
5	0	0	1	0	520	484	0	515	38	0
6	0	0	1	0	513	485	0	519	38	0
7	0	0	1	0	513	492	0	514	38	0
8	0	0	1	0	516	508	0	514	38	0
9	0	0	1	0	509	506	0	518	38	0
10	0	0	1	0	519	510	0	517	38	0
11	0	0	1	0	517	519	0	515	38	0
12	0	0	1	0	510	529	0	516	38	0
13	0	0	1	0	515	517	0	515	38	0
14	0	0	1	0	515	526	0	517	38	0
15	0	0	1	0	509	543	0	515	38	0
0	0	0	1	0	515	558	0	515	38	0
1	0	0	1	0	515	548	0	515	38	0
2	0	0	1	0	508	591	0	515	38	0
3	0	0	1	0	512	578	0	518	38	0
4	0	0	1	0	512	595	0	509	38	0
5	0	0	1	0	519	564	0	516	38	0
6	0	0	1	0	516	538	0	515	38	0
7	0	0	1	0	514	502	0	516	38	0
8	0	0	1	0	516	510	0	519	38	0
9	0	0	1	0	513	497	0	515	38	0
10	0	0	1	0	514	467	0	517	38	0
11	0	0	1	0	513	438	0	513	38	0
12	0	0	1	0	509	455	0	511	38	0
13	0	0	1	0	512	448	0	513	38	0
14	0	0	1	0	520	476	0	513	38	0
15	0	0	1	0	520	463	0	511	38	0
0	0	0	1	0	517	454	0	509	38	0
1	0	0	1	0	516	467	0	515	38	0
2	0	0	1	0	514	476	0	521	38	0
3	0	0	1	0	518	464	0	521	38	0
4	0	0	1	0	527	465	0	514	38	0
5	0	0	1	0	515	491	0	513	38	0
6	0	0	1	0	519	511	0	518	38	0
7	0	0	1	0	517	488	0	513	38	0
8	0	0	1	0	511	502	0	514	38	0
9	0	0	1	0	507	493	0	514	38	0
10	0	0	1	0	520	511	0	510	38	0
11	0	0	1	0	518	493	0	513	38	0
12	0	0	1	0	512	525	0	511	38	0
13	0	0	1	0	511	503	0	507	38	0
14	0	0	1	0	512	512	0	512	38	0
15	0	0	1	0	511	517	0	512	38	0
0	0	0	1	0	512	517	0	516	38	0
1	0	0	1	0	516	523	0	510	38	0
2	0	0	1	0	523	508	0	511	38	0
3	0	0	1	0	517	501	0	515	38	0
4	0	0	1	0	512	516	0	516	38	0
5	0	0	1	0	511	517	0	514	38	0
6	0	0	1	0	520	504	0	510	38	0
7	0	0	1	0	512	511	0	513	38	0
8	0	0	1	0	511	522	0	514	38	0
9	0	0	1	0	511	528	0	514	38	0
10	0	0	1	0	515	483	0	516	38	0
11	0	0	1	0	510	471	0	512	38	0
12	0	0	1	0	517	568	0	518	38	0
13	0	0	1	0	512	807	0	519	38	0
14	0	0	1	0	520	836	0	516	38	0
15	0	0	1	0	515	439	0	511	38	0
0	0	0	1	0	513	403	0	511	38	0
1	0	0	1	0	512	432	0	512	38	0
2	0	0	1	0	521	499	0	512	38	0
3	0	0	1	0	518	529	0	512	38	0
4	0	0	1	0	512	464	0	509	38	0
5	0	0	1	0	517	476	0	515	38	0
6	0	0	1	0	523	501	0	515	38	0
7	0	0	1	0	513	488	0	512	38	0
8	0	0	1	0	519	528	0	508	38	0
9	0	0	1	0	517	512	0	511	38	0
10	0	0	1	0	518	509	0	513	38	0
11	0	0	1	0	515	528	0	520	38	0
12	0	0	1	0	519	529	0	515	38	0
13	0	0	1	0	521	534	0	517	38	0
14	0	0	1	0	516	542	0	516	38	0
15	0	0	1	0	512	530	0	512	38	0
0	0	0	1	0	516	586	0	510	38	0
1	0	0	1	0	515	564	0	511	38	0
2	0	0	1	0	518	574	0	517	38	0
3	0	0	1	0	520	583	0	518	38	0
4	0	0	1	0	517	567	0	515	38	0
5	0	0	1	0	515	581	0	518	38	0
6	0	0	1	0	522	588	0	514	38	0
7	0	0	1	0	516	523	0	517	38	0
8	0	0	1	0	517	495	0	521	38	0
9	0	0	1	0	517	475	0	510	38	0
10	0	0	1	0	512	478	0	514	38	0
11	0	0	1	0	519	455	0	516	38	0
12	0	0	1	0	519	457	0	516	38	0
13	0	0	1	0	515	461	0	516	38	0
14	0	0	1	0	519	463	0	534	38	0
15	0	0	1	0	517	431	0	516	38	0
0	0	0	1	0	521	479	0	513	38	0
1	0	0	1	0	518	494	0	520	38	0
2	0	0	1	0	517	483	0	527	38	0
3	0	0	1	0	513	483	0	520	38	0
4	0	0	1	0	524	492	0	515	38	0
5	0	0	1	0	515	528	0	516	38	0
6	0	0	1	0	515	467	0	516	38	0
7	0	0	1	0	511	489	0	519	38	0
8	0	0	1	0	515	521	0	518	38	0
9	0	0	1	0	511	504	0	509	38	0
10	0	0	1	0	512	529	0	517	38	0
11	0	0	1	0	518	507	0	514	38	0
12	0	0	1	0	516	495	0	518	38	0
13	0	0	1	0	516	511	0	514	38	0
14	0	0	1	0	518	512	0	516	38	0
15	0	0	1	0	523	521	0	516	38	0
0	0	0	1	0	519	511	0	523	38	0
1	0	0	1	0	516	511	0	513	38	0
2	0	0	1	0	521	516	0	516	38	0
3	0	0	1	0	515	519	0	517	38	0
4	0	0	1	0	512	528	0	514	38	0
5	0	0	1	0	511	518	0	512	38	0
6	0	0	1	0	518	524	0	512	38	0
7	0	0	1	0	512	506	0	510	38	0
8	0	0	1	0	515	529	0	517	38	0
9	0	0	1	0	515	504	0	511	38	0
10	0	0	1	0	513	531	0	509	38	0
11	0	0	1	0	513	503	0	508	38	0
12	0	0	1	0	513	522	0	519	38	0
13	0	0	1	0	511	508	0	506	38	0
14	0	0	1	0	518	524	0	520	38	0
15	0	0	1	0	519	477	0	517	38	0
0	0	0	1	0	515	494	0	516	38	0
1	0	0	1	0	512	641	0	511	38	0
2	0	0	1	0	515	847	0	518	38	0
3	0	0	1	0	515	716	0	522	38	0
4	0	0	1	0	512	420	0	514	38	0
5	0	0	1	0	515	413	0	517	38	0
6	0	0	1	0	518	463	0	520	38	0
7	0	0	1	0	514	523	0	513	38	0
8	0	0	1	0	513	484	0	522	38	0
9	0	0	1	0	515	472	0	516	38	0
10	0	0	1	0	515	501	0	517	38	0
11	0	0	1	0	509	495	0	516	38	0
12	0	0	1	0	514	513	0	514	38	0
13	0	0	1	0	516	497	0	531	38	0
14	0	0	1	0	510	535	0	515	38	0
15	0	0	1	0	521	553	0	519	38	0
0	0	0	1	0	519	518	0	514	38	0
1	0	0	1	0	516	530	0	511	38	0
2	0	0	1	0	519	555	0	515	38	0
3	0	0	1	0	521	534	0	514	38	0
4	0	0	1	0	518	537	0	515	38	0
5	0	0	1	0	519	565	0	511	38	0
6	0	0	1	0	516	579	0	513	38	0
7	0	0	1	0	515	571	0	513	38	0
8	0	0	1	0	511	614	0	512	38	0
9	0	0	1	0	521	582	0	516	38	0
10	0	0	1	0	510	575	0	521	38	0
11	0	0	1	0	518	560	0	515	38	0
12	0	0	1	0	513	509	0	521	38	0
13	0	0	1	0	512	484	0	511	38	0
14	0	0	1	0	510	505	0	510	38	0
15	0	0	1	0	506	446	0	513	38	0
0	0	0	1	0	512	443	0	514	38	0
1	0	0	1	0	520	454	0	511	38	0
2	0	0	1	0	511	446	0	521	38	0
3	0	0	1	0	521	440	0	517	38	0
4	0	0	1	0	515	466	0	510	38	0
5	0	0	1	0	511	462	0	515	38	0
6	0	0	1	0	518	454	0	513	38	0
7	0	0	1	0	512	476	0	511	38	0
8	0	0	1	0	518	473	0	511	38	0
9	0	0	1	0	510	487	0	513	38	0
10	0	0	1	0	518	510	0	506	38	0
11	0	0	1	0	516	515	0	512	38	0
12	0	0	1	0	515	479	0	513	38	0
13	0	0	1	0	511	517	0	508	38	0
14	0	0	1	0	516	478	0	514	38	0
15	0	0	1	0	514	513	0	509	38	0
0	0	0	1	0	515	512	0	505	38	0
1	0	0	1	0	514	507	0	511	38	0
2	0	0	1	0	523	508	0	516	38	0
3	0	0	1	0	517	512	0	507	38	0
4	0	0	1	0	519	540	0	507	38	0
5	0	0	1	0	516	486	0	507	38	0
6	0	0	1	0	517	537	0	516	38	0
7	0	0	1	0	521	493	0	515	38	0
8	0	0	1	0	514	519	0	517	38	0
9	0	0	1	0	509	512	0	513	38	0
10	0	0	1	0	514	526	0	516	38	0
11	0	0	1	0	514	516	0	511	38	0
12	0	0	1	0	521	521	0	507	38	0
13	0	0	1	0	512	527	0	501	38	0
14	0	0	1	0	524	532	0	511	38	0
15	0	0	1	0	516	515	0	516	38	0
0	0	0	1	0	504	541	0	512	38	0
1	0	0	1	0	513	545	0	512	38	0
2	0	0	1	0	512	498	0	508	38	0
3	0	0	1	0	510	514	0	511	38	0
4	0	0	1	0	511	511	0	513	38	0
5	0	0	1	0	513	519	0	513	38	0
6	0	0	1	0	519	531	0	516	38	0
7	0	0	1	0	514	512	0	515	38	0
8	0	0	1	0	513	477	0	514	38	0
9	0	0	1	0	514	516	0	510	38	0
10	0	0	1	0	514	694	0	514	38	0
11	0	0	1	0	508	869	0	516	38	0
12	0	0	1	0	519	638	0	514	38	0
13	0	0	1	0	518	391	0	513	38	0
14	0	0	1	0	516	419	0	516	38	0
15	0	0	1	0	519	461	0	514	38	0
0	0	0	1	0	529	486	0	514	38	0
1	0	0	1	0	518	489	0	516	38	0
2	0	0	1	0	509	480	0	512	38	0
3	0	0	1	0	515	515	0	520	38	0
4	0	0	1	0	520	520	0	516	38	0
5	0	0	1	0	520	512	0	508	38	0
6	0	0	1	0	520	511	0	513	38	0
7	0	0	1	0	517	505	0	515	38	0
8	0	0	1	0	514	482	0	518	38	0
9	0	0	1	0	516	537	0	515	38	0
10	0	0	1	0	518	523	0	523	38	0
11	0	0	1	0	521	550	0	510	38	0
12	0	0	1	0	516	536	0	514	38	0
13	0	0	1	0	521	573	0	515	38	0
14	0	0	1	0	513	544	0	510	38	0
15	0	0	1	0	513	599	0	513	38	0
0	0	0	1	0	526	581	0	518	38	0
1	0	0	1	0	516	555	0	517	38	0
2	0	0	1	0	512	584	0	511	38	0
3	0	0	1	0	510	564	0	517	38	0
4	0	0	1	0	510	534	0	512	38	0
5	0	0	1	0	513	528	0	513	38	0
6	0	0	1	0	516	487	0	515	38	0
7	0	0	1	0	521	498	0	520	38	0
8	0	0	1	0	516	472	0	514	38	0
9	0	0	1	0	516	436	0	510	38	0
10	0	0	1	0	520	456	0	512	38	0
11	0	0	1	0	513	442	0	516	38	0
12	0	0	1	0	515	467	0	518	38	0
13	0	0	1	0	519	466	0	516	38	0
14	0	0	1	0	521	462	0	512	38	0
15	0	0	1	0	516	489	0	515	38	0
0	0	0	1	0	519	466	0	504	38	0
1	0	0	1	0	514	516	0	508	38	0
2	0	0	1	0	514	504	0	512	38	0
3	0	0	1	0	511	476	0	517	38	0
4	0	0	1	0	513	529	0	516	38	0
5	0	0	1	0	515	549	0	519	38	0
6	0	0	1	0	511	498	0	511	38	0
7	0	0	1	0	509	500	0	509	38	0
8	0	0	1	0	522	534	0	507	38	0
9	0	0	1	0	518	512	0	515	38	0
10	0	0	1	0	510	516	0	514	38	0
11	0	0	1	0	518	518	0	511	38	0
12	0	0	1	0	522	528	0	515	38	0
13	0	0	1	0	513	516	0	515	38	0
14	0	0	1	0	512	541	0	511	38	0
15	0	0	1	0	515	498	0	509	38	0
0	0	0	1	0	513	545	0	515	38	0
1	0	0	1	0	514	508	0	518	38	0
2	0	0	1	0	519	512	0	517	38	0
3	0	0	1	0	518	541	0	522	38	0
4	0	0	1	0	521	543	0	520	38	0
5	0	0	1	0	519	523	0	514	38	0
6	0	0	1	0	519	542	0	513	38	0
7	0	0	1	0	520	517	0	513	38	0
8	0	0	1	0	512	527	0	515	38	0
9	0	0	1	0	519	509	0	513	38	0
10	0	0	1	0	509	508	0	518	38	0
11	0	0	1	0	514	525	0	515	38	0
12	0	0	1	0	517	517	0	516	38	0
13	0	0	1	0	518	511	0	517	38	0
14	0	0	1	0	516	495	0	511	38	0
15	0	0	1	0	516	478	0	510	38	0
0	0	0	1	0	514	585	0	513	38	0
1	0	0	1	0	518	811	0	515	38	0
2	0	0	1	0	512	741	0	515	38	0
3	0	0	1	0	518	467	0	517	38	0
4	0	0	1	0	515	398	0	507	38	0
5	0	0	1	0	515	479	0	510	38	0
6	0	0	1	0	514	487	0	510	38	0
7	0	0	1	0	518	485	0	515	38	0
8	0	0	1	0	520	478	0	515	38	0
9	0	0	1	0	512	481	0	514	38	0
10	0	0	1	0	516	516	0	515	38	0
11	0	0	1	0	514	486	0	512	38	0
12	0	0	1	0	523	505	0	510	38	0
13	0	0	1	0	510	508	0	508	38	0
14	0	0	1	0	515	504	0	513	38	0
15	0	0	1	0	507	502	0	517	38	0
0	0	0	1	0	513	507	0	519	38	0
1	0	0	1	0	513	526	0	510	38	0
2	0	0	1	0	513	541	0	515	38	0
3	0	0	1	0	519	519	0	513	38	0
4	0	0	1	0	518	576	0	513	38	0
5	0	0	1	0	516	587	0	512	38	0
6	0	0	1	0	514	559	0	508	38	0
7	0	0	1	0	514	551	0	512	38	0
8	0	0	1	0	512	561	0	511	38	0
9	0	0	1	0	507	534	0	515	38	0
10	0	0	1	0	517	561	0	513	38	0
11	0	0	1	0	515	516	0	515	38	0
12	0	0	1	0	511	487	0	512	38	0
13	0	0	1	0	512	490	0	512	38	0
14	0	0	1	0	512	465	0	515	38	0
15	0	0	1	0	519	442	0	509	38	0
0	0	0	1	0	525	436	0	506	38	0
1	0	0	1	0	521	428	0	515	38	0
2	0	0	1	0	516	448	0	518	38	0
3	0	0	1	0	515	443	0	515	38	0
4	0	0	1	0	515	465	0	527	38	0
5	0	0	1	0	515	479	0	521	38	0
6	0	0	1	0	523	493	0	519	38	0
7	0	0	1	0	517	475	0	511	38	0
8	0	0	1	0	508	459	0	515	38	0
9	0	0	1	0	520	482	0	514	38	0
10	0	0	1	0	519	483	0	515	38	0
11	0	0	1	0	516	490	0	526	38	0
12	0	0	1	0	511	507	0	520	38	0
13	0	0	1	0	510	506	0	513	38	0
14	0	0	1	0	512	496	0	516	38	0
15	0	0	1	0	519	497	0	515	38	0
0	0	0	1	0	515	520	0	514	38	0
1	0	0	1	0	503	513	0	512	38	0
2	0	0	1	0	517	505	0	526	38	0
3	0	0	1	0	525	507	0	515	38	0
4	0	0	1	0	512	496	0	519	38	0
5	0	0	1	0	518	499	0	510	38	0
6	0	0	1	0	517	507	0	511	38	0
7	0	0	1	0	513	524	0	515	38	0
8	0	0	1	0	518	536	0	518	38	0
9	0	0	1	0	518	511	0	512	38	0
10	0	0	1	0	518	553	0	508	38	0
11	0	0	1	0	511	512	0	509	38	0
12	0	0	1	0	513	537	0	513	38	0
13	0	0	1	0	518	502	0	514	38	0
14	0	0	1	0	522	479	0	514	38	0
15	0	0	1	0	511	527	0	515	38	0
0	0	0	1	0	515	494	0	516	38	0
1	0	0	1	0	524	532	0	519	38	0
2	0	0	1	0	516	508	0	512	38	0
3	0	0	1	0	522	495	0	514	38	0
4	0	0	1	0	513	476	0	518	38	0
5	0	0	1	0	515	680	0	512	38	0
6	0	0	1	0	522	864	0	519	38	0
7	0	0	1	0	518	704	0	509	38	0
8	0	0	1	0	515	458	0	516	38	0
9	0	0	1	0	512	396	0	511	38	0
10	0	0	1	0	515	474	0	515	38	0
11	0	0	1	0	528	476	0	516	38	0
12	0	0	1	0	513	457	0	514	38	0
13	0	0	1	0	510	474	0	519	38	0
14	0	0	1	0	511	476	0	513	38	0
15	0	0	1	0	510	505	0	512	38	0
0	0	0	1	0	517	465	0	511	38	0
1	0	0	1	0	516	486	0	510	38	0
2	0	0	1	0	519	516	0	510	38	0
3	0	0	1	0	516	497	0	509	38	0
4	0	0	1	0	519	523	0	515	38	0
5	0	0	1	0	518	530	0	515	38	0
6	0	0	1	0	520	557	0	510	38	0
7	0	0	1	0	513	539	0	515	38	0
8	0	0	1	0	520	537	0	504	38	0
9	0	0	1	0	517	577	0	516	38	0
10	0	0	1	0	518	561	0	519	38	0
11	0	0	1	0	516	596	0	517	38	0
12	0	0	1	0	516	577	0	514	38	0
